DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;PERIODO_AGRICOLA;CULTIVO;SUPERFICIE_VERDE;SIEMBRA;COSECHA;RENDIMIENTO;PRODUCCION;PRECIO_CHACRA;SUPERFICIE_PERDIDA;VALOR_PRODUCCION;FECHA_CORTE
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;ARVEJA GRANO VERDE;6.61538461538462;8;8;2375;19;1.724;NULL;32.756;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;AVENA FORRAJERA;20.625;25;25;5000;125;1;NULL;125;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;CEBADA  FORRAJERA;8.17647058823529;32;30;16700;501;0.486;NULL;243.486;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;CEBADA GRANO;31.6666666666667;35;35;1450;50.75;1.6;NULL;81.2;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;CEBOLLA;6.70588235294118;12;13;17923.076;233;0.838;NULL;195.254;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;CHOCHO O TARHUI GRANO SECO;17.1428571428571;20;20;1350;27;6;NULL;162;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;HABA GRANO SECO;25.4285714285714;30;30;1441.666;43.25;1.94;NULL;83.905;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;HABA GRANO VERDE;10.3076923076923;16;16;5000;80;0.869;NULL;69.52;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;MAIZ AMILACEO;43.9285714285714;50;50;2000;100;3;NULL;300;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;MAIZ CHOCLO;7.23076923076923;7;7;20000;140;0.429;NULL;60.06;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;OCA;3.30769230769231;3;3;7000;21;1.2;NULL;25.2;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;OLLUCO;4;4;4;8000;32;1.5;NULL;48;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;PAPA (agrupa mejoradas y nativas);64.0714285714286;90;90;15000;1350;0.9;NULL;1215;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;QUINUA;4.3;4;4;1500;6;4;NULL;24;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;RYE GRASS;13;NULL;13;51922.307;674.99;0.388;NULL;261.89612;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;TRIGO BLANDO;9.54545454545455;10;10;1500;15;1.65;NULL;24.75;20230810
CUSCO;CUSCO;SAN SEBASTIÁN;080105;2020;ZANAHORIA;7.35294117647059;14;12;18000;216;0.837;NULL;180.792;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;ALFALFA;7;NULL;7;59712.714;417.989;0.494;NULL;206.486566;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;ARVEJA GRANO SECO;4.92307692307692;5;5;1440;7.2;2.013;NULL;14.4936;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;ARVEJA GRANO VERDE;8;10;10;2500;25;1.76;NULL;44;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;AVENA FORRAJERA;51.25;60;60;5000;300;1;NULL;300;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;CEBADA  FORRAJERA;5.11764705882353;17;18;16611.111;299;0.481;NULL;143.819;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;CEBADA GRANO;59.4444444444444;60;60;1400;84;1.6;NULL;134.4;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;CHOCHO O TARHUI GRANO SECO;6;5;5;1400;7;6;NULL;42;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;HABA GRANO SECO;45.7692307692308;50;50;1480;74;1.885;NULL;139.49;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;HABA GRANO VERDE;10.6153846153846;13;13;5000;65;0.931;NULL;60.515;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;MAIZ AMILACEO;9.28571428571429;10;10;1800;18;2.8;NULL;50.4;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;MASHUA O IZANO;5;5;5;7000;35;1.4;NULL;49;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;OCA;8;8;8;7000;56;1.4;NULL;78.4;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;OLLUCO;10;10;10;8000;80;1.5;NULL;120;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;PAPA (agrupa mejoradas y nativas);138.857142857143;197;197;15000;2955;1;NULL;2955;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;RYE GRASS;2;NULL;2;62335;124.67;0.383;NULL;47.74861;20230810
CUSCO;CUSCO;SANTIAGO;080106;2020;TRIGO BLANDO;7.63636363636364;8;8;1450;11.6;1.645;NULL;19.082;20230810
CUSCO;CUSCO;SAYLLA;080107;2020;ALFALFA;4;NULL;4;79997.25;319.989;0.507;NULL;162.234423;20230810
CUSCO;CUSCO;SAYLLA;080107;2020;ARVEJA GRANO VERDE;1;1;1;2500;2.5;1.7;NULL;4.25;20230810
CUSCO;CUSCO;SAYLLA;080107;2020;CEBADA  FORRAJERA;15;62;62;17000;1054;0.472;NULL;497.488;20230810
CUSCO;CUSCO;SAYLLA;080107;2020;MAIZ AMILACEO;17.1428571428571;20;20;2500;50;3;NULL;150;20230810
CUSCO;CUSCO;SAYLLA;080107;2020;MAIZ CHOCLO;58.3076923076923;65;65;20461.538;1330;0.477;NULL;634.41;20230810
CUSCO;CUSCO;SAYLLA;080107;2020;PAPA (agrupa mejoradas y nativas);5;6;6;15000;90;0.967;NULL;87.03;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;080808;2020;ALFALFA;17.6470588235294;10;20;30000;600;0.8;NULL;480;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;080808;2020;AVENA FORRAJERA;324;300;300;25333.333;7600;0.5;NULL;3800;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;080808;2020;CAÑAHUA O CANIHUA;31.3333333333333;38;38;513.157;19.5;4;NULL;78;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;080808;2020;PAPA (agrupa mejoradas y nativas);79.6363636363636;94;94;19255.319;1810;1;NULL;1810;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;080808;2020;QUINUA;32.9166666666667;42;42;642.857;27;4;NULL;108;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;080808;2020;RYE GRASS;166.705882352941;14;170;20000;3400;0.5;NULL;1700;20230810
CUSCO;ESPINAR;COPORAQUE;080803;2020;ALFALFA;58;58;58;29913.793;1735;0.8;NULL;1388;20230810
CUSCO;ESPINAR;COPORAQUE;080803;2020;AVENA FORRAJERA;1931.4;2500;2500;24000;60000;0.5;NULL;30000;20230810
CUSCO;ESPINAR;COPORAQUE;080803;2020;CAÑAHUA O CANIHUA;188.458333333333;263.5;263.5;500.948;132;4;NULL;528;20230810
CUSCO;ESPINAR;COPORAQUE;080803;2020;PAPA (agrupa mejoradas y nativas);364.545454545455;440;440;19002.272;8361;1;NULL;8361;20230810
CUSCO;ESPINAR;COPORAQUE;080803;2020;QUINUA;162.25;232;232;646.551;150;3;NULL;450;20230810
CUSCO;ESPINAR;COPORAQUE;080803;2020;RYE GRASS;235.294117647059;14;232;20000;4640;0.5;NULL;2320;20230810
CUSCO;ESPINAR;OCORURO;080804;2020;ALFALFA;34.5294117647059;19;39;29769.23;1161;0.8;NULL;928.8;20230810
CUSCO;ESPINAR;OCORURO;080804;2020;AVENA FORRAJERA;354.8;475;475;24000;11400;0.4;NULL;4560;20230810
CUSCO;ESPINAR;OCORURO;080804;2020;CAÑAHUA O CANIHUA;35.5;42;42;500;21;4;NULL;84;20230810
CUSCO;ESPINAR;OCORURO;080804;2020;PAPA (agrupa mejoradas y nativas);82.6;90;90;19000;1710;1;NULL;1710;20230810
CUSCO;ESPINAR;OCORURO;080804;2020;QUINUA;37.6666666666667;48;48;645.833;31;3;NULL;93;20230810
CUSCO;ESPINAR;OCORURO;080804;2020;RYE GRASS;230.117647058824;8;224;13325.892;4145;0.58;NULL;2404.1;20230810
CUSCO;ESPINAR;PALLPATA;080805;2020;ALFALFA;35.2941176470588;20;40;30000;1200;0.8;NULL;960;20230810
CUSCO;ESPINAR;PALLPATA;080805;2020;AVENA FORRAJERA;696.1;735;735;24000;17640;0.5;NULL;8820;20230810
CUSCO;ESPINAR;PALLPATA;080805;2020;CAÑAHUA O CANIHUA;78.5;105;105;552.38;58;4.5;NULL;261;20230810
CUSCO;ESPINAR;PALLPATA;080805;2020;PAPA (agrupa mejoradas y nativas);156.181818181818;170;170;19182.352;3261;1;NULL;3261;20230810
CUSCO;ESPINAR;PALLPATA;080805;2020;QUINUA;64.75;85;85;647.058;55;3;NULL;165;20230810
CUSCO;ESPINAR;PALLPATA;080805;2020;RYE GRASS;168.352941176471;7;170;19852.941;3375;0.5;NULL;1687.5;20230810
CUSCO;ESPINAR;PICHIGUA;080806;2020;ALFALFA;9.05882352941176;4;10;30000;300;0.8;NULL;240;20230810
CUSCO;ESPINAR;PICHIGUA;080806;2020;AVENA FORRAJERA;604.2;780;780;24000;18720;0.5;NULL;9360;20230810
CUSCO;ESPINAR;PICHIGUA;080806;2020;CAÑAHUA O CANIHUA;35.4166666666667;43;43;500;21.5;4;NULL;86;20230810
CUSCO;ESPINAR;PICHIGUA;080806;2020;PAPA (agrupa mejoradas y nativas);308.454545454545;375;375;12760;4785;1;NULL;4785;20230810
CUSCO;ESPINAR;PICHIGUA;080806;2020;QUINUA;66.1666666666667;88;88;659.09;58;3;NULL;174;20230810
CUSCO;ESPINAR;PICHIGUA;080806;2020;RYE GRASS;93.5294117647059;2;70;19785.714;1385;0.5;NULL;692.5;20230810
CUSCO;ESPINAR;SUYKUTAMBO;080807;2020;ALFALFA;8.82352941176471;5;10;29500;295;0.8;NULL;236;20230810
CUSCO;ESPINAR;SUYKUTAMBO;080807;2020;AVENA FORRAJERA;142;150;150;24000;3600;0.5;NULL;1800;20230810
CUSCO;ESPINAR;SUYKUTAMBO;080807;2020;CAÑAHUA O CANIHUA;16.1666666666667;19;19;526.315;10;4;NULL;40;20230810
CUSCO;ESPINAR;SUYKUTAMBO;080807;2020;PAPA (agrupa mejoradas y nativas);105.2;129;129;19069.767;2460;1;NULL;2460;20230810
CUSCO;ESPINAR;SUYKUTAMBO;080807;2020;QUINUA;20.9166666666667;25;25;600;15;3;NULL;45;20230810
CUSCO;ESPINAR;SUYKUTAMBO;080807;2020;RYE GRASS;48.7058823529412;48;60;20083.333;1205;0.5;NULL;602.5;20230810
CUSCO;ESPINAR;ESPINAR;080801;2020;ALFALFA;108.823529411765;90;130;30000;3900;0.8;NULL;3120;20230810
CUSCO;ESPINAR;ESPINAR;080801;2020;AVENA FORRAJERA;1973.8;2780;2780;24000;66720;0.5;NULL;33360;20230810
CUSCO;ESPINAR;ESPINAR;080801;2020;CAÑAHUA O CANIHUA;74.5833333333333;110;110;500;55;4;NULL;220;20230810
CUSCO;ESPINAR;ESPINAR;080801;2020;PAPA (agrupa mejoradas y nativas);449.636363636364;537;537;20711.359;11122;1;NULL;11122;20230810
CUSCO;ESPINAR;ESPINAR;080801;2020;QUINUA;51.8461538461539;71;71;605.633;43;3;NULL;129;20230810
CUSCO;ESPINAR;ESPINAR;080801;2020;RYE GRASS;266.470588235294;15;270;20000;5400;0.5;NULL;2700;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;ACHIOTE;5854;NULL;5809;303.58;1763.5;6.503;NULL;11468.0405;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;ARROZ;635.384615384615;890;890;1838.202;1636;0.42;NULL;687.12;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;CACAO;15100.4705882353;77;14757;395.846;5841.5;6.455;NULL;37706.8825;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;CAFETO;28680.1764705882;13;28536;420.959;12012.5;5.457;NULL;65552.2125;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;CAMOTE;16.4545454545455;18;18;7388.888;133;1.4;NULL;186.2;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;CAÑA DE AZUCAR (PARA ALCOHOL);10;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;CHIRIMOYO;26;NULL;26;6769.23;176;2.647;NULL;465.872;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;FRIJOL DE PALO GRANO SECO (01);2320;140;1600;1531.25;2450;2.301;NULL;5637.45;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;FRIJOL GRANO SECO;666.25;623;623;1589.085;990;3.022;NULL;2991.78;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;GRANADILLA;8;NULL;8;7062.5;56.5;1.917;NULL;108.3105;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;LIMA;114;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;LIMON SUTIL;164;NULL;82;8629.268;707.6;1.614;NULL;1142.0664;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;MAIZ AMARILLO DURO;1077.16666666667;1493;1493;1499.33;2238.5;1.334;NULL;2986.159;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;MAIZ AMILACEO;4.14285714285714;4;4;1750;7;2.22;NULL;15.54;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;MANDARIN0;94;NULL;94;7329.787;689;0.671;NULL;462.319;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;MANGO;44;NULL;44;3590.909;158;2.123;NULL;335.434;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;NARANJO;1026;NULL;1026;8721.247;8948;0.675;NULL;6039.9;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;PALILLO O CURCUMA;141;NULL;141;11879.432;1675;2.688;NULL;4502.4;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;PALTO;125;NULL;125;7364;920.5;1.188;NULL;1093.554;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;PAPAYA;405;NULL;200;7212.5;1442.5;0.948;NULL;1367.49;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;PIÑA;143.5;NULL;143.5;9693.379;1391;1.16;NULL;1613.56;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;PLATANOS Y BANANAS PARA COCCIÓN (M X paradisiaca);1894;NULL;1894;8740.496;16554.5;0.744;NULL;12316.548;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;ROCOTO SEMIPERMANENTE;7;NULL;7;3142.857;22;2.8;NULL;61.6;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;TOMATE;5.52941176470588;2;2;12000;24;1.8;NULL;43.2;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;UNCUCHA;141.411764705882;NULL;155;8400;1302;1.013;NULL;1318.926;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2020;YUCA;1475.58823529412;2597;2597;7946.091;20636;1.062;NULL;21915.432;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;ACHIOTE;17;NULL;17;323.529;5.5;6.605;NULL;36.3275;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;CACAO;2.47058823529412;2;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;CAFETO;2253.64705882353;5;2247;376.724;846.5;5.607;NULL;4746.3255;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;CAMOTE;4.6;6;6;7833.333;47;1.498;NULL;70.406;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;CHIRIMOYO;12;NULL;12;7166.666;86;2.164;NULL;186.104;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;FRIJOL GRANO SECO;6.45454545454545;10;10;1504;15.04;2.6;NULL;39.104;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;GRANADILLA;76;NULL;76;7627.631;579.7;2.322;NULL;1346.0634;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;LIMA;13;NULL;13;7230.769;94;0.627;NULL;58.938;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;LIMON SUTIL;7;NULL;7;7428.571;52;1.2;NULL;62.4;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;MAIZ AMARILLO DURO;29.8461538461538;38;58;1643.103;95.3;1.335;NULL;127.2255;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;MAIZ AMILACEO;19.4166666666667;23;23;1826.086;42;2.314;NULL;97.188;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;MANDARIN0;11;NULL;11;7090.909;78;0.65;NULL;50.7;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;MANGO;23;NULL;23;2956.521;68;2.8;NULL;190.4;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;NARANJO;55;NULL;55;8063.636;443.5;0.683;NULL;302.9105;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;PALTO;36;NULL;36;8500;306;1.115;NULL;341.19;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;PAPA (agrupa mejoradas y nativas);11.7142857142857;9;15;5933.333;89;1.028;NULL;91.492;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;PAPAYA;8;NULL;8;6712.5;53.7;0.952;NULL;51.1224;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;PIÑA;23;NULL;23;8130.434;187;0.914;NULL;170.918;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;PLATANOS Y BANANAS PARA COCCIÓN (M X paradisiaca);98;NULL;98;7516.326;736.6;0.753;NULL;554.6598;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;ROCOTO SEMIPERMANENTE;30;NULL;30;4416.666;132.5;2.74;NULL;363.05;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;TE;1860;NULL;1860;498.655;927.5;0.684;NULL;634.41;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;UNCUCHA;8.52941176470588;NULL;4;8750;35;1.2;NULL;42;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2020;YUCA;22.9411764705882;32;42;7952.38;334;1.006;NULL;336.004;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;ACHIOTE;38;NULL;38;281.578;10.7;6.151;NULL;65.8157;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;CACAO;57.7647058823529;1;57;322.807;18.4;6.25;NULL;115;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;CAFETO;2008.94117647059;4;2004;402.944;807.5;5.393;NULL;4354.8475;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;CAMOTE;4.07692307692308;4;5;7600;38;1.4;NULL;53.2;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;FRIJOL GRANO SECO;3.77777777777778;5;5;1520;7.6;2.953;NULL;22.4428;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;GRANADILLA;18;NULL;18;6583.333;118.5;2.072;NULL;245.532;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;LIMA;7;NULL;7;7028.571;49.2;0.665;NULL;32.718;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;LIMON SUTIL;9;NULL;9;7222.222;65;0.894;NULL;58.11;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;MAIZ AMARILLO DURO;6.85714285714286;8;8;1537.5;12.3;1.454;NULL;17.8842;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;MANDARIN0;17;NULL;12;6833.333;82;0.734;NULL;60.188;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;NARANJO;83;NULL;83;7024.096;583;0.666;NULL;388.278;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;PALILLO O CURCUMA;10;NULL;10;8400;84;2.6;NULL;218.4;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;PALTO;5;NULL;5;7980;39.9;1.179;NULL;47.0421;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;PAPAYA;9.5;NULL;9.5;5157.894;49;0.991;NULL;48.559;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;PEPINO (SOLANUM MURICATUM);1;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;PIÑA;5.5;NULL;5.5;12818.181;70.5;0.861;NULL;60.7005;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;PLATANOS Y BANANAS PARA COCCIÓN (M X paradisiaca);35;NULL;35;6537.142;228.8;0.749;NULL;171.3712;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;ROCOTO SEMIPERMANENTE;2;NULL;2;4200;8.4;1.8;NULL;15.12;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;UNCUCHA;4.58333333333333;NULL;5;7700;38.5;1.107;NULL;42.6195;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2020;YUCA;6.92666666666667;9;10.5;7219.047;75.8;1.041;NULL;78.9078;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;ACHIOTE;185;NULL;185;305.405;56.5;6.357;NULL;359.1705;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;CACAO;107.176470588235;3;103;371.844;38.3;6.314;NULL;241.8262;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;CAFETO;4992.35294117647;6;4984;405.999;2023.5;5.436;NULL;10999.746;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;CAMOTE;5.92307692307692;5;8;7500;60;1.025;NULL;61.5;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;FRIJOL DE PALO GRANO SECO (01);29;NULL;29;1406.896;40.8;2.497;NULL;101.8776;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;FRIJOL GRANO SECO;21.2;27;27;1629.629;44;3.212;NULL;141.328;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;GRANADILLA;6;NULL;6;5500;33;2.23;NULL;73.59;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;LIMA;6;NULL;6;7666.666;46;0.7;NULL;32.2;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;LIMON SUTIL;8;NULL;8;8300;66.4;1.149;NULL;76.2936;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;MAIZ AMARILLO DURO;33.05;45;45;1603.533;72.159;1.603;NULL;115.670877;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;MAIZ AMILACEO;27.5384615384615;25;31;1796.774;55.7;2.719;NULL;151.4483;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;MANDARIN0;9;NULL;9;6800;61.2;0.7;NULL;42.84;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;MANGO;6;NULL;6;3666.666;22;1.714;NULL;37.708;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;NARANJO;121;NULL;121;6326.446;765.5;0.701;NULL;536.6155;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;PALILLO O CURCUMA;34;NULL;34;7500;255;2.6;NULL;663;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;PALTO;65;NULL;65;8176.923;531.5;1.2;NULL;637.8;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;PAPA (agrupa mejoradas y nativas);12.8461538461538;15;15;5866.666;88;0.724;NULL;63.712;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;PAPAYA;54;NULL;54;4805.555;259.5;1.025;NULL;265.9875;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;PIÑA;6;NULL;6;11583.333;69.5;0.929;NULL;64.5655;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;PLATANOS Y BANANAS PARA COCCIÓN (M X paradisiaca);129;NULL;129;7860.465;1014;0.777;NULL;787.878;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;ROCOTO SEMIPERMANENTE;13;NULL;13;4661.538;60.6;2.778;NULL;168.3468;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2020;YUCA;58.7142857142857;73;104;7639.423;794.5;1.04;NULL;826.28;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;ARRACACHA;6;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;CACAO;1504;22;1475;539.661;796;6.337;NULL;5044.252;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;CAFETO;4333.23529411765;21;4304;382.783;1647.5;5.566;NULL;9169.985;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;CAMOTE;9.21428571428571;6;11;7545.454;83;1.352;NULL;112.216;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;CHIRIMOYO;21;NULL;21;7976.19;167.5;2.387;NULL;399.8225;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;FRIJOL GRANO SECO;53;55;75;1556.666;116.75;3.082;NULL;359.8235;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;LIMA;53;NULL;48;9479.166;455;0.641;NULL;291.655;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;LIMON SUTIL;24;NULL;24;7541.666;181;1.095;NULL;198.195;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;MAIZ AMARILLO DURO;352.4;520;520;1576.923;820;1.525;NULL;1250.5;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;MANDARIN0;23;NULL;23;8369.565;192.5;0.702;NULL;135.135;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;MANGO;18;NULL;18;3500;63;1.813;NULL;114.219;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;MANI  PARA FRUTA;4;NULL;4;1500;6;4.5;NULL;27;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;NARANJO;283;NULL;283;8448.763;2391;0.699;NULL;1671.309;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;PALILLO O CURCUMA;116;NULL;116;12112.068;1405;3.153;NULL;4429.965;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;PALTO;27;NULL;27;6725.925;181.6;1.2;NULL;217.92;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;PAPAYA;295;NULL;295;5415.254;1597.5;0.911;NULL;1455.3225;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2020;PIÑA;67;NULL;67;5829.85;390.6;0.947;NULL;369.8982;20230810
